,loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,loan_default,house_onwer,emp_year_greater_5,loan_grade0,loan_grade1,loan_grade2,loan_grade3,loan_grade4,loan_grade5,loam_purpose0,loam_purpose1,loam_purpose2,loam_purpose3,loam_purpose4,loam_purpose5,loam_purpose6,loam_purpose7,loam_purpose8,loam_purpose9,loam_purpose10,loan_term0
2764,3025,15.02,104.9,34000,18.14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2765,14000,18.94,512.76,87000,26.14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2766,1000,27.27,40.98,22000,21.55,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2767,4500,7.21,139.38,73000,9.4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2768,2000,16.14,70.46,70000,21.72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2769,18000,10.08,383.16,82000,24.19,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2770,11700,10.47,251.31,44160,9.64,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2771,10000,16.14,352.27,39000,19.23,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2772,18000,7.84,562.73,80000,6.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2773,35000,22.35,973.64,73250,37.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2774,3600,18.94,131.86,40500,28.21,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2775,6000,10.47,194.93,70000,14.47,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2776,17000,12.73,570.59,45000,16.45,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2777,35000,10.08,1130.67,140000,10.17,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2778,20000,13.56,460.82,44000,20.4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2779,18000,12.73,407.08,45600,16.34,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2780,12500,28.72,394.65,82050,14.92,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2781,5000,11.06,163.84,50000,19.56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2782,12000,13.56,276.49,53600,8.33,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2783,10000,12.73,335.65,85000,18.19,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2784,4400,17.97,159.01,50000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2785,5500,22.35,211.05,75000,11.92,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2786,35000,23.4,994.73,108000,31.33,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2787,12500,6.67,384.09,61000,9.19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2788,6400,11.55,211.2,60000,13.86,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2789,28000,19.92,740.59,91000,14.12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2790,10800,17.97,390.29,84689,18.58,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2791,18450,20.89,498,35000,37,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2792,20000,8.46,630.99,30000,18.6,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2793,30000,20.89,809.75,63356,31.6,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2794,31000,10.47,665.86,101399,27.75,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2795,8000,10.08,258.44,80000,11.93,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2796,7500,16.91,267.06,68000,28.68,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2797,5000,6.67,153.64,150000,11.75,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2798,20000,15.02,476.01,24000,51.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2799,15225,30.79,500,102000,31.21,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2800,12000,19.92,317.4,68000,33.57,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2801,7200,12.73,241.67,64500,11.31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2802,6000,17.97,216.83,152000,9.84,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2803,18000,10.08,581.49,240000,16.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2804,1000,25.34,39.94,24077,12.51,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2805,15000,22.35,417.28,36000,16.07,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2806,4800,15.02,166.45,65000,13.72,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2807,36000,7.84,1125.46,750000,4.33,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2808,10000,7.21,309.74,85000,7.58,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2809,33600,16.91,833.43,56000,84.85,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2810,32000,7.21,991.15,135000,17.59,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2811,40000,11.06,870.9,100500,10.82,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2812,30000,13.56,1018.93,127000,2.91,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2813,4000,13.56,135.86,46000,28.99,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2814,40000,10.47,859.17,143415,28.5,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2815,2000,18.94,73.26,30000,35.72,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2816,1000,17.97,36.14,30000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2817,20000,19.92,528.99,27300,61.85,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2818,2500,15.02,86.69,60000,16.98,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2819,7000,26.31,283.2,46000,31.78,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2820,35000,14.47,1204.23,150000,6.97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2821,3200,11.06,104.86,85000,23.06,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2822,2000,19.92,74.25,70000,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2823,8000,6.11,243.78,53000,23.48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2824,21875,12.73,494.71,32000,29.44,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2825,10250,10.08,331.13,30000,14.52,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2826,9000,6.11,274.25,50000,20,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2827,25000,11.55,825,72998,6.92,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2828,1400,22.35,53.73,25000,6.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2829,36000,17.97,913.58,100000,24.68,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2830,10000,15.02,346.76,42000,11.14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2831,5000,16.14,176.14,32000,30.46,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2832,10000,16.91,356.08,80000,12.73,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2833,22500,6.67,691.35,65150,6.91,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2834,4000,18.94,146.51,65589,20.44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2835,10000,13.56,339.65,85000,12.75,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2836,8000,6.11,243.78,61992,2.07,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2837,5000,16.14,176.14,81000,8.86,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2838,13000,11.55,429,50000,26.14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2839,28000,17.97,710.56,64000,33.19,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2840,7000,13.56,237.76,50000,10.18,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2841,20000,10.47,429.59,113000,8.97,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2842,24900,16.91,617.63,131000,22.3,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2843,4900,10.47,159.2,11000,83.08,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2844,3000,8.46,94.65,75000,12.06,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2845,24000,8.46,757.18,140100,10.28,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2846,3000,10.08,96.92,55500,37.38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2847,7200,10.08,232.6,65000,15.44,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2848,10000,16.91,248.05,58100,34.64,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2849,11200,13.56,258.06,46800,9.82,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2850,2500,8.46,78.88,31000,6.19,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2851,3500,19.92,129.93,62000,15,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2852,12000,16.91,297.66,78000,22.15,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2853,28000,22.35,778.92,150000,25.82,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2854,22000,18.94,569.97,89700,34.78,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2855,15000,7.21,464.6,35000,8.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2856,5000,6.11,152.36,28800,19.08,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2857,10000,10.08,212.87,50000,22.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2858,5000,6.67,153.64,130000,0.31,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2859,11000,11.55,363,48000,26.65,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2860,5000,17.97,180.69,85000,19.68,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2861,8000,10.08,258.44,90000,16.69,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2862,18000,17.97,456.79,55000,11.72,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2863,16000,10.47,519.82,117396,12.47,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2864,13000,10.08,276.73,60000,21.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2865,26400,16.14,643.97,69584,22.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2866,30000,20.89,1128.56,72000,24.85,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2867,32000,7.84,646.4,132000,9.68,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2868,8500,24.37,335.14,50000,6.6,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2869,35000,17.97,888.2,75000,23.28,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2870,1500,15.02,52.02,42000,12.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2871,6500,20.89,244.53,36125,31.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2872,24000,12.73,805.54,110000,16.21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2873,12000,6.11,365.67,160000,9.95,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2874,10650,11.55,234.49,35000,19.86,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2875,32000,22.35,890.19,116000,18.32,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2876,20000,18.94,518.16,115000,4.38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2877,16000,11.55,352.29,79000,8.46,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2878,20000,27.27,613.94,31944,20.77,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2879,9000,11.55,297,54000,13.97,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2880,4000,10.47,129.96,47000,17.39,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2881,12725,22.35,488.29,42216,32.23,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2882,15000,7.21,464.6,75000,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2883,25000,11.55,825,350000,13.74,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2884,20000,15.02,476.01,125500,12.97,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2885,36000,10.47,773.25,155000,23.95,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2886,40000,10.47,859.17,72000,18.13,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2887,10000,17.97,361.38,65000,10.93,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2888,2000,6.67,61.46,24500,1.71,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2889,30000,19.92,1113.69,132000,11.98,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2890,24000,13.56,552.98,90000,16.44,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2891,6000,10.08,193.83,40000,12.42,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2892,12000,15.02,285.61,50000,18.17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2893,4000,24.37,157.71,60000,11.92,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2894,4000,10.47,129.96,56000,17.34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2895,16000,11.55,352.29,0,16.47,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2896,11000,15.02,261.81,35000,24.11,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2897,3000,13.56,101.9,120000,12.15,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2898,5000,14.47,172.04,30000,38.28,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2899,11000,8.46,347.04,34000,13.34,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2900,12000,17.97,433.65,62000,24.97,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2901,2000,10.47,64.98,36920,13.72,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2902,23000,11.55,506.41,75400,15.92,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2903,7000,8.46,220.85,60000,12.6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2904,35000,15.02,1213.63,150000,11.64,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2905,10000,7.21,309.74,90000,0.47,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2906,15000,16.91,534.12,95000,2.16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2907,8000,17.97,289.1,40000,16.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2908,2000,16.14,70.46,50000,18.29,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2909,7200,15.02,249.67,19200,36.75,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2910,24000,16.91,854.6,200000,14.89,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2911,4000,6.67,122.91,65000,0.46,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2912,2500,20.89,94.05,35700,5.51,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2913,14000,6.67,430.18,87197,21.21,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2914,20000,12.73,452.31,69000,16.68,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2915,6025,15.02,208.92,38000,15.73,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2916,40000,6.67,1229.06,158750,10.84,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2917,13000,12.73,294,65000,12.57,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2918,25000,14.47,860.16,65000,2.36,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2919,16000,15.02,554.81,55000,28.19,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2920,12000,7.84,242.4,60000,13.16,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2921,2700,17.97,97.58,14064,8.36,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2922,35000,14.47,1204.23,89000,11.68,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2923,13000,16.91,462.91,75000,14.08,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2924,3000,15.02,104.03,140000,4.34,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2925,20000,27.27,613.94,44000,14.81,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2926,10800,10.47,231.98,48000,38.35,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2927,4000,6.11,121.89,140000,7.23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2928,15000,22.35,417.28,132731,10.38,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2929,14000,10.47,454.84,50000,16.97,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2930,12400,27.27,508.04,50000,18.29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2931,5000,8.46,157.75,57000,9.54,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2932,30000,6.67,921.8,120000,2.38,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2933,20000,16.14,487.86,53305,15.65,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2934,35000,11.06,1146.85,96000,19.49,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2935,22000,7.84,687.78,29000,26.7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2936,3000,10.47,97.47,43254,6.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2937,13500,13.56,311.06,74000,9.33,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2938,7000,10.08,226.14,97600,14.35,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2939,12000,10.47,257.75,35000,13.82,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2940,30500,11.55,1006.5,185000,12.19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2941,40000,6.67,1229.06,165000,7.21,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2942,10000,15.02,346.76,47000,27.6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2943,20000,16.14,704.53,49000,34.04,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2944,8000,11.55,264,135000,6.89,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2945,4000,7.21,123.9,75000,10.96,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2946,7500,6.11,228.54,93000,12.08,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2947,8000,6.11,243.78,40000,24.71,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2948,22000,7.84,444.4,100000,7.86,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2949,20000,7.21,619.47,105000,5.58,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2950,10000,6.67,307.27,102000,26.44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2951,40000,14.47,940.51,92000,10.74,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2952,25000,11.06,819.18,70000,3.22,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2953,3000,11.55,99,42000,7.11,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2954,31200,22.35,867.94,89200,32.3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2955,8000,13.56,271.72,80000,15.99,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2956,28000,22.35,778.92,65000,17.63,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2957,28000,7.84,875.36,70000,18.4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2958,5000,16.91,178.04,70000,7.94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2959,10000,27.27,306.97,20000,17.65,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2960,8200,19.92,304.41,56000,16.97,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2961,15000,11.55,495,124319,19.14,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2962,20000,11.06,655.35,210000,1.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2963,15000,18.94,549.39,34000,5.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2964,8000,11.55,264,65000,13.22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2965,3675,6.11,111.99,18240,10.13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2966,20000,22.35,556.37,46000,35.56,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2967,12000,13.56,407.58,58000,21.85,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2968,15000,6.11,457.08,98000,2.53,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2969,10000,17.97,253.78,60000,20.54,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2970,25000,6.11,761.8,75000,5.42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2971,6500,11.06,212.99,74160,13.46,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2972,1700,15.02,58.95,168000,12.77,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2973,10000,11.06,217.73,60000,19.85,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2974,3600,11.06,117.97,75000,15.52,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2975,10000,16.91,356.08,100000,18.55,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
